blocks;minecraft:air;minecraft:amethyst_block;minecraft:amethyst_cluster;minecraft:andesite;minecraft:azalea;minecraft:barrel;minecraft:bedrock;minecraft:big_dripleaf;minecraft:big_dripleaf_stem;minecraft:birch_fence;minecraft:birch_planks;minecraft:birch_slab;minecraft:birch_stairs;minecraft:black_stained_glass;minecraft:blue_bed;minecraft:bubble_column;minecraft:budding_amethyst;minecraft:calcite;minecraft:candle;minecraft:cave_air;minecraft:cave_vines;minecraft:cave_vines_plant;minecraft:chain;minecraft:chest;minecraft:chiseled_sandstone;minecraft:chiseled_stone_bricks;minecraft:chiseled_tuff;minecraft:chiseled_tuff_bricks;minecraft:clay;minecraft:coal_ore;minecraft:cobbled_deepslate;minecraft:cobblestone;minecraft:cobweb;minecraft:copper_ore;minecraft:crafting_table;minecraft:crying_obsidian;minecraft:cut_sandstone;minecraft:dark_oak_log;minecraft:dark_oak_planks;minecraft:dark_oak_stairs;minecraft:dark_oak_trapdoor;minecraft:decorated_pot;minecraft:deepslate;minecraft:deepslate_coal_ore;minecraft:deepslate_copper_ore;minecraft:deepslate_diamond_ore;minecraft:deepslate_gold_ore;minecraft:deepslate_iron_ore;minecraft:deepslate_lapis_ore;minecraft:deepslate_redstone_ore;minecraft:diamond_ore;minecraft:diorite;minecraft:dirt;minecraft:dispenser;minecraft:flower_pot;minecraft:flowering_azalea;minecraft:glow_lichen;minecraft:gold_block;minecraft:gold_ore;minecraft:granite;minecraft:grass_block;minecraft:gravel;minecraft:gray_bed;minecraft:hopper;minecraft:iron_ore;minecraft:kelp;minecraft:kelp_plant;minecraft:ladder;minecraft:lapis_ore;minecraft:large_amethyst_bud;minecraft:lava;minecraft:light_blue_terracotta;minecraft:magenta_bed;minecraft:magma_block;minecraft:medium_amethyst_bud;minecraft:moss_block;minecraft:moss_carpet;minecraft:mossy_cobblestone;minecraft:mossy_stone_brick_slab;minecraft:mossy_stone_brick_stairs;minecraft:netherrack;minecraft:oak_button;minecraft:oak_fence;minecraft:oak_leaves;minecraft:oak_log;minecraft:oak_planks;minecraft:oak_pressure_plate;minecraft:oak_slab;minecraft:oak_stairs;minecraft:oak_trapdoor;minecraft:oak_wood;minecraft:obsidian;minecraft:packed_ice;minecraft:polished_granite;minecraft:polished_tuff;minecraft:polished_tuff_slab;minecraft:potted_dead_bush;minecraft:purple_bed;minecraft:raw_copper_block;minecraft:raw_iron_block;minecraft:red_bed;minecraft:red_candle;minecraft:red_glazed_terracotta;minecraft:redstone_ore;minecraft:sand;minecraft:sandstone;minecraft:sea_lantern;minecraft:seagrass;minecraft:short_grass;minecraft:small_amethyst_bud;minecraft:small_dripleaf;minecraft:smooth_basalt;minecraft:spawner;minecraft:spore_blossom;minecraft:spruce_door;minecraft:spruce_fence;minecraft:spruce_planks;minecraft:spruce_stairs;minecraft:spruce_trapdoor;minecraft:stone;minecraft:stone_brick_stairs;minecraft:stone_bricks;minecraft:suspicious_sand;minecraft:tall_grass;minecraft:tall_seagrass;minecraft:trial_spawner;minecraft:tuff;minecraft:tuff_bricks;minecraft:vault;minecraft:vine;minecraft:wall_torch;minecraft:water;minecraft:waxed_chiseled_copper;minecraft:waxed_copper_block;minecraft:waxed_copper_bulb;minecraft:waxed_copper_door;minecraft:waxed_copper_grate;minecraft:waxed_cut_copper;minecraft:waxed_cut_copper_slab;minecraft:waxed_cut_copper_stairs;minecraft:waxed_exposed_copper_bulb;minecraft:waxed_oxidized_chiseled_copper;minecraft:waxed_oxidized_copper;minecraft:waxed_oxidized_copper_bulb;minecraft:waxed_oxidized_copper_door;minecraft:waxed_oxidized_copper_grate;minecraft:waxed_oxidized_copper_trapdoor;minecraft:waxed_oxidized_cut_copper;minecraft:waxed_oxidized_cut_copper_slab;minecraft:waxed_oxidized_cut_copper_stairs;minecraft:waxed_weathered_copper_bulb;minecraft:white_stained_glass
44;0;0;0;10433;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;1226;0;0;0;1053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9409;2551;0;0;0;1;0;0;10538;0;1934;0;0;346;396;2117;0;80;0;0;0;0;10;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6011;3;0;341;0;0;0;0;0;0;0;0;0;0;0;108679;0;0;0;0;1064;0;0;0;0;0;1;100500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45;1;0;0;8962;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;975;0;0;0;952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8107;2328;0;0;0;2;0;0;10171;0;1905;0;0;290;427;1955;0;91;0;0;0;0;13;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14315;1;0;457;0;0;0;0;0;0;0;0;0;0;0;98391;0;0;0;0;1264;0;0;0;0;0;0;106069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46;1;0;0;6805;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;5;681;0;1;0;804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5388;1769;0;0;0;0;0;0;8045;0;1468;0;0;177;441;2035;0;60;0;0;0;0;20;0;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33130;14;0;1667;0;0;0;0;0;0;0;0;0;0;0;74426;0;0;0;0;2234;0;0;0;0;0;0;117455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47;1;0;0;4335;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;1;0;0;0;0;4;450;0;2;0;543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3703;1545;0;0;0;0;0;0;4933;0;800;0;0;118;451;2991;0;28;0;0;0;0;26;0;0;0;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38617;36;0;4704;0;0;0;0;0;0;0;0;0;0;0;44630;0;0;4;0;4455;0;0;0;0;0;0;144210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48;1;0;0;3437;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;1;0;0;0;0;4;436;0;2;0;379;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3062;2319;0;0;0;0;0;0;3578;0;598;0;0;105;503;4031;0;35;0;0;0;0;7;0;0;0;0;1;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11110;100;0;5445;0;0;0;0;0;0;0;0;0;0;0;35865;0;0;5;0;5919;0;0;0;0;0;0;179666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;0;0;0;2703;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;2;0;0;0;0;6;421;0;2;0;246;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2432;2890;0;0;0;0;0;0;2587;0;585;0;0;68;566;3913;0;17;0;0;0;0;9;0;0;0;0;0;1;40;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;10890;2;0;1495;0;0;0;0;0;0;0;0;0;0;0;27531;0;0;4;0;3703;0;0;0;0;0;1;196610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50;1;0;0;1703;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;2;0;0;7;246;0;2;0;162;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2153;5208;0;0;0;0;0;0;1539;0;492;0;0;32;498;3986;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;0;9;0;0;0;0;0;0;0;0;0;0;9493;11;0;1445;0;0;0;0;0;0;0;0;0;0;0;18969;0;0;1;0;1520;0;0;0;0;0;0;209218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;1;0;0;871;0;0;0;0;0;0;9;0;1;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;4;138;0;2;0;97;0;1;21;0;7;17;0;0;0;0;0;0;0;0;0;0;0;1583;6999;0;0;0;0;0;0;882;0;515;0;0;21;544;3827;0;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;8125;0;0;1303;0;0;0;0;0;0;0;0;0;0;0;12048;1;1;0;0;1446;0;0;0;0;0;0;218259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;1;0;0;505;0;0;0;0;0;0;2;0;1;0;0;28;0;0;0;0;0;0;0;0;7;0;0;0;70;101;0;2;0;65;0;0;7;0;15;19;0;0;0;0;0;0;0;0;0;0;0;1134;7917;0;0;0;0;0;0;461;0;646;0;0;16;568;3582;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;18;0;0;12;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;6246;0;0;1149;0;0;0;0;0;0;0;0;7;0;0;7002;0;0;0;0;1210;0;0;0;0;0;0;225971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;1;0;0;527;0;0;0;0;0;1;1;0;0;0;0;26;0;0;0;0;0;0;0;1;0;0;0;0;114;85;0;2;0;48;0;0;6;0;19;21;0;0;0;0;0;0;0;0;0;0;0;793;7552;0;0;0;0;0;0;462;0;818;0;0;11;571;3262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;0;14;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3825;0;0;896;0;0;0;0;0;0;0;0;17;12;0;4591;0;1;0;0;966;0;0;0;0;0;0;232105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54;1;0;0;519;0;0;0;0;0;1;14;0;0;0;0;25;0;0;0;0;0;0;0;1;0;0;0;0;124;70;0;2;0;38;0;0;17;0;18;8;4;0;0;0;0;0;0;0;0;0;0;566;6257;0;0;0;0;2;0;346;0;722;0;0;4;574;2833;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;9;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3459;0;0;587;0;0;0;0;0;0;1;4;15;15;0;3105;0;1;0;0;717;0;0;0;0;0;0;236698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;1;0;0;333;0;0;0;0;0;0;9;1;1;0;0;24;0;0;0;0;0;0;0;1;0;0;0;0;151;50;0;2;0;21;0;0;15;7;17;0;1;0;0;0;0;0;0;0;0;0;0;319;4784;0;0;0;0;0;0;196;0;523;0;0;2;569;2408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;0;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3436;0;1;513;0;0;0;0;0;0;1;0;33;18;0;2075;2;0;0;0;532;0;0;0;0;0;0;240690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56;1;0;0;119;0;0;0;0;0;2;0;0;1;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;88;26;0;2;0;6;0;0;8;0;15;7;2;0;0;0;0;0;0;0;0;0;0;73;3734;0;0;0;0;0;0;99;0;568;0;0;2;585;1965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2684;0;0;466;0;0;0;0;0;0;0;4;16;8;2;1077;0;0;4;0;454;0;0;0;0;0;0;244694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;1;0;0;25;0;0;0;0;0;0;1;5;1;0;0;24;0;0;0;0;0;0;0;1;0;0;0;0;92;3;0;2;0;10;0;0;7;0;13;14;0;0;0;0;0;0;0;0;0;0;0;10;2011;0;0;0;0;0;0;77;0;417;0;0;0;538;1537;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;9;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1781;0;0;453;0;0;0;0;0;0;0;0;17;7;0;670;0;0;1;0;458;0;0;0;0;0;0;248573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58;1;0;0;27;0;0;0;0;0;0;7;6;3;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;105;4;0;2;0;0;0;0;7;0;10;11;0;0;0;0;0;0;0;0;0;0;0;0;1147;0;0;0;0;0;0;43;0;227;0;0;4;442;1147;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;4;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1211;0;0;341;0;0;0;0;0;0;0;3;14;2;0;391;0;0;0;0;376;0;0;0;0;0;0;251191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;1;0;0;32;0;0;0;0;0;5;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;17;8;0;2;0;1;0;0;8;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;639;0;0;0;0;0;0;28;0;121;0;0;0;274;966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;505;0;0;272;0;0;0;0;0;0;0;3;9;2;0;158;0;0;0;0;270;0;0;0;0;0;0;253394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;351;0;0;0;0;0;0;7;0;106;0;0;0;239;788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;0;0;131;0;0;0;0;0;0;0;0;4;3;0;74;0;0;0;0;176;0;0;0;0;0;0;254658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;0;0;0;0;0;0;0;0;84;0;0;0;676;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;51;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;70;0;0;0;0;0;0;255296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0;0;0;0;0;0;0;141;48;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;1;256176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63;256578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;256744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65;256767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66;256767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67;256767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68;256760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69;256743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70;256731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71;256723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72;256714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73;256713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74;256727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75;256743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76;256763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;256768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;256768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
79;256768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80;256768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81;256768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
